_id,District,Name (English),Name (Chinese),School Type,Level,Address,Phone,Email,Country,Link
{'$oid': 'fe03c71c7587536dcaac7bdd'},Wong Tai Sin,Good Hope Primary School cum Kindergarten,德望小學暨幼稚園,Private,Primary,"381-383 Jat's Incline, Kowloon",23275294,ghps@ghsps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=443&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': 'f4298c927eb5a30851726f1a'},Wong Tai Sin,International Christian Quality Music Sec. and Pri. School,國際基督教優質音樂中學暨小學,Private,Primary,"182 Po Kong Village Road, Diamond Hill, Kowloon",27773828,info@icqm.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=454&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '2c5307f3b0f269ab0a188c65'},Wong Tai Sin,Our Lady's Primary School,聖母小學,Private,Primary,"116 Shatin Pass Road, Wong Tai Sin, Kowloon",23201001,admin@olps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=455&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D10%26sort_id%3D-1
{'$oid': '8f22111ee5e133210b74eb67'},Yau Tsim Mong,C.C.C. Wanchai Church Kei To Primary School,中華基督教會灣仔堂基道小學,Aided,Primary,"45 Tung Kun Street, Yau Ma Tei, Kowloon",27804455,info@keito.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=511&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': '62d1dfe19114c7434c9dc522'},Yau Tsim Mong,Jordan Road Government Primary School,佐敦道官立小學,Gov't,Primary,"1B Nanking Street, Yaumatei, Kowloon",23324249,jrgps@edb.gov.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=512&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': '71012c51ee4f9f52098caf0e'},Yau Tsim Mong,Methodist School,循道學校,Aided,Primary,"12 Wylie Road, Kowloon.",39762200,info@kmsch.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=507&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': '34904ff7f253af5ac320e3ca'},Yau Tsim Mong,St. Mary's Canossian School,嘉諾撒聖瑪利學校,Aided,Primary,"162 Austin Road, Kowloon",23684204,school@smcs.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=513&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': '8e3ad8ffba0d9e0742e9998c'},Yau Tsim Mong,Tak Sun School,德信學校,Aided,Primary,"103 Austin Road, Kowloon",23673446,mail@taksun.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=515&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': 'fd9b767153a0cc3750bbd145'},Yau Tsim Mong,Tung Koon District Society Fong Shu Chuen School,東莞同鄉會方樹泉學校,Aided,Primary,"43 Tung Kun Street, Yaumatei, Kowloon",27802296,info@tkfsc-school.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=516&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': 'd983f7a92ece65cc38ad5743'},Yau Tsim Mong,TWGHs Lo Yu Chik Primary School,東華三院羅裕積小學,Aided,Primary,"51 Pitt Street, Yaumatei, Kowloon",27800039,lycps@tungwah.org.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=514&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': '5e04595ac6c2f5bad1af7a24'},Yau Tsim Mong,Yaumati Catholic Primary School,油蔴地天主教小學,Aided,Primary,"41 Tung Kun Street, Kowloon",27807311,ycps@ymtcps.hktedu.com,Hong Kong,sch_detail.php?lang_id=1&sch_id=517&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': '95041041ef83c30bed1954a5'},Yau Tsim Mong,Yaumati Catholic Primary School (Hoi Wang Road),油蔴地天主教小學（海泓道）,Aided,Primary,"10 Hoi Wang Road, Yau Ma Tei, Kowloon",26250766,info@ycps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=518&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': '6a8c8b1008b75f2e91120d0e'},Yau Tsim Mong,Yaumati Kaifong Association School,油蔴地街坊會學校,Aided,Primary,"80 Public Square Street, Yaumatei, Kowloon",23888327,ymtkfas@eservices.hkedcity.net,Hong Kong,sch_detail.php?lang_id=1&sch_id=519&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': 'b8fd20d06e0b83e202b4cb2a'},Yau Tsim Mong,C.C.C. Heep Woh Primary School,中華基督教會協和小學,Aided,Primary,"191B Prince Edward Road, Kowloon",23814343,enquiry@heepwoh.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=521&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': 'bec07ba52312c8b7b433c86e'},Yau Tsim Mong,C.C.C. Kei Tsun Primary School,中華基督教會基全小學,Aided,Primary,"150 Tai Kok Tsui Road, Tai Kok Tsui, Kowloon",23928221,kts-mail@cccktps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=522&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': '007369adf465576a690c856d'},Yau Tsim Mong,Fresh Fish Traders' School,鮮魚行學校,Aided,Primary,"33 Sycamore Street, Tai Kok Tsui, Kowloon",23938958,ffts@ffts.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=523&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': '6f35eed2152a56ba2a198316'},Yau Tsim Mong,Sharon Lutheran School,路德會沙崙學校,Aided,Primary,"18 Cherry Street, Tai Kok Tsui, Kowloon",23920221,sharon@sharonlu.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=527&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': '6656ed072c6c26e5198598e6'},Yau Tsim Mong,S.K.H. Kei Wing Primary School,聖公會基榮小學,Aided,Primary,"23 Lai Chi Kok Road, Tai Kok Tsui, Kowloon",23800349,info@skhkwps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=524&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': '02ad77a0630e2f6425fa653d'},Yau Tsim Mong,Tai Kok Tsui Catholic Primary School,大角嘴天主教小學,Aided,Primary,"148 Tai Kok Tsui Road, Tai Kok Tsui, Kowloon",23952521,sch@tktcps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=525&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': '035bc424cfd9085e5abb1578'},Yau Tsim Mong,Tai Kok Tsui Catholic Primary School (Hoi Fan Road),大角嘴天主教小學（海帆道）,Aided,Primary,"20 Hoi Fan Road, Tai Kok Tsui, Kowloon",21914270,admin@tktcpshfr.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=510&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': '327fb9ba874ffaf06f4a7ce9'},Yau Tsim Mong,Tong Mei Road Government Primary School,塘尾道官立小學,Gov't,Primary,"170 Tong Mi Road, Mongkok, Kowloon, H.K.",23930800,info@tmrgps1.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=526&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': '52d33748b9a814d5e78a7ecf'},Yau Tsim Mong,Diocesan Girls' Junior School,拔萃女小學,Private,Primary,"1 Jordan Road, Kowloon",22779200,dgjs@dgjs.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=528&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': '43da077f62e374586ded4985'},Yau Tsim Mong,Po Leung Kuk Camões Tan Siu Lin Primary School,保良局陳守仁小學,DSS,Primary,"6 Hoi Ting Road, Yau Ma Tei, Kowloon",23673318,info@plkctslps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=529&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D11%26sort_id%3D-1
{'$oid': 'd87275fdb24e095176446685'},North,Fung Kai Innovative School,鳳溪創新小學,Aided,Primary,"19A Jockey Club Road, Sheung Shui, N.T.",26392201,info@fkis.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=206&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '3292966345f05ae426c355dd'},North,Fung Kai No.1 Primary School,鳳溪第一小學,Aided,Primary,"15 & 19 Jockey Club Road, Sheung Shui, N.T.",26709353,info@fk1ps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=205&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': 'f1f26f1c0822638d0713ef61'},North,HHCKLA Buddhist Chan Shi Wan Primary School,香海正覺蓮社佛教陳式宏學校,Aided,Primary,"Choi Yuen Estate, Sheung Shui, N.T.",26724813,school@bcsw.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=197&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '849b4e1f1a72fdc22d8431cb'},North,HHCKLA Buddhist Wisdom Primary School,香海正覺蓮社佛教正慧小學,Aided,Primary,"6 Ching Shing Road, Sheung Shui, N.T.",26689088,school@wisdom.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=185&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': 'a1c2cac1a4f888cd0c6afe49'},North,Kam Tsin Village Ho Tung School,金錢村何東學校,Aided,Primary,"Kam Tsin Village, Sheung Shui, N.T.",26703849,info@ktvhts.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=198&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '921047e39dc34f29fcc09033'},North,Lee Chi Tat Memorial School,李志達紀念學校,Aided,Primary,"30 Tin Ping Road, Shek Wu Hui, Sheung Shui, N.T.",26738581,lctms@ymail.com,Hong Kong,sch_detail.php?lang_id=1&sch_id=207&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '7abe74e8c2ab1671796ceb4f'},North,Shek Wu Hui Public School,石湖墟公立學校,Aided,Primary,"Tin Ping Estate, Sheung Shui, N.T.",26721225,swhps@swhps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=190&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '2bf3105ceb18b7791c0e6bcf'},North,S.K.H. Wing Chun Primary School,聖公會榮真小學,Aided,Primary,"No.3 Kat Cheung Crescent, Fanling, N.T.",26703338,info@skhwc.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=199&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': 'a067f61012fadc37d3b3852f'},North,Tsang Mui Millennium School,曾梅千禧學校,Aided,Primary,"1 Tsing Shing Road, Sheung Shui, N.T.",26703111,office@tmms.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=200&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': 'c37be136de332fd0a0092bcd'},North,Tung Koon School,東莞學校,Aided,Primary,"Jockey Club Road, Sheung Shui, N.T.",26700334,mail@tks.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=208&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '69b5ae1434e89d484e1101c6'},North,TWGHs H.K. & KLN. E.A.M.A. Ltd. School,東華三院港九電器商聯會小學,Aided,Primary,"2 Chi Cheong Road, Sheung Shui, N.T.",26723285,emaps@tungwah.org.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=191&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '24ed20f51f3b5ca8d2b2d77f'},North,TWGHs Ma Kam Chan Memorial Primary School,東華三院馬錦燦紀念小學,Aided,Primary,"2 Ching Shing Road, Sheung Shui",26711071,mkcps@tungwah.org.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=192&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '34a4b931830df22a427430d3'},North,Wai Chow Public School (Sheung Shui),上水惠州公立學校,Aided,Primary,"51 Tin Ping Road, Sheung Shui, N.T.",26731183,info@waichow.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=201&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '0ed4ad99a1f822b1ed491679'},North,Yuk Yin School,育賢學校,Aided,Primary,"Jockey Club Road, Sheung Shui, N.T.",26729917,yys@yukyinschool.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=186&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '3bfa75747a57ee55b5ccca23'},North,"Alliance Primary School, Sheung Shui",上水宣道小學,Aided,Primary,"2 Wo Muk Road, Luen Wo Hui, Fanling, N.T.",26702257,apsmail@apsss.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=209&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '13da483fc9f962c2ba992d05'},North,Fanling Assembly of God Church Primary School,基督教粉嶺神召會小學,Aided,Primary,"2 Wo Ming Lane, Fanling, N.T.",29479966,mail@fagps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=193&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': 'db5ac2b824c296764ec341b9'},North,Fanling Government Primary School,粉嶺官立小學,Gov't,Primary,"Cheung Wah Estate, Fanling, N.T.",26692024,fgpsa@edb.gov.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=189&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '48bb352c670d05a5323f0772'},North,Fanling Public School,粉嶺公立學校,Aided,Primary,"Fanling Village, Fanling, N.T.",26702297,office@flps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=210&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': 'aed183d827de4bf5710698a0'},North,F.S.F.T.F. Fong Shu Chuen Primary School,方樹福堂基金方樹泉小學,Aided,Primary,"Wah Ming Estate Phase II, Fanling, N.T.",27082211,fsc@fsc.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=202&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '2be391cc047427ee0623f2f4'},North,Fung Kai Liu Yun Sum Memorial School,鳳溪廖潤琛紀念學校,Aided,Primary,"Wah Ming Estate Phase I, Fanling, N.T.",26772311,lys@fklys.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=194&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '30c60c04f9042ac04ba88374'},North,HHCKLA Buddhist Ching Kok Lin Association School,香海正覺蓮社佛教正覺蓮社學校,Aided,Primary,"12 Yat Ming Road, Fanling, N.T.",26754411,school@bcklas.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=211&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '314495aec27b3af96fa87156'},North,Pentecostal Gin Mao Sheng Primary School,五旬節靳茂生小學,Aided,Primary,"4 Pik Fung Road, Fanling, N.T.",26700103,pgms_off@yahoo.com.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=187&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '0be3646013605efab0053ff6'},North,Pentecostal Yu Leung Fat Primary School,五旬節于良發小學,Aided,Primary,"16 Fai Ming Road, Fanling, N.T.",26795626,info@pylfps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=204&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': 'ac036418290a523460090ad5'},North,Pui Ling School of The Precious Blood,寶血會培靈學校,Aided,Primary,"13 On Lok Mun Street, On Lok Tsuen, Fanling, N.T.",26756617,office@plpb.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=212&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '083c78efae90b1e8197bfa49'},North,S.K.H. Ka Fuk Wing Chun Primary School,聖公會嘉福榮真小學,Aided,Primary,"Ka Fuk Estate, Fanling, N.T.",29476888,admin@skhkfwc.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=188&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': 'b3019f60341d2e1e6f44f907'},North,Ta Ku Ling Ling Ying Public School,打鼓嶺嶺英公立學校,Aided,Primary,"Chow Tin Village, Ta Ku Ling, North District, N.T.",26740538,info@lyps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=195&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '625276b1e7c629209e86bed7'},North,TWGHs Tseng Hin Pei Primary School,東華三院曾憲備小學,Aided,Primary,"53 Lung Ma Road, Fanling, New Territories",23709811,info-thpps@thpps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=545&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '7123d3d47729d8950577c38d'},North,The Salvation Army Centaline Charity Fund Queen's Hill School,救世軍中原慈善基金皇后山學校,Aided,Primary,"2 Lung Chun Road, Fanling, New Territories",31510323,QHS@hkm.salvationarmy.org,Hong Kong,sch_detail.php?lang_id=1&sch_id=546&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': 'fb7cb442776c4601ffa2e2e1'},North,Fuk Tak Education Society Primary School,福德學社小學,Aided,Primary,"Shan Tsui Village, Shataukok, N.T.",26742120,school@ftesps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=196&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': '09bd372f5b03620b51ae8382'},North,Sha Tau Kok Central Primary School,沙頭角中心小學,Aided,Primary,"Sha Tau Kok Hui, Sha Tau Kok, N.T.",26749080,office@stkcps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=203&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D12%26sort_id%3D-1
{'$oid': 'd9b7b4339f2166eeff2e0722'},Sha Tin,Carmel Alison Lam Primary School,迦密愛禮信小學,Aided,Primary,"Hin Keng Estate, Shatin, N.T.",26996945,info@calps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=290&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D13%26sort_id%3D-1
{'$oid': '623bfa6fc4e73c917b225d29'},Sha Tin,Christian Alliance H.C. Chan Primary School,香港九龍塘基督教中華宣道會陳元喜小學,Aided,Primary,"Mei Lam Estate, Sha Tin, N.T.",26998030,mail@cahcc.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=291&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D13%26sort_id%3D-1
{'$oid': 'ed249520a0888d8ea0050eed'},Sha Tin,C.U.H.K. F.A.A. Thomas Cheung School,香港中文大學校友會聯會張煊昌學校,Aided,Primary,"Ka Tin Court, Hin Keng Estate, Shatin, N.T.",26931898,info@tcps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=289&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D13%26sort_id%3D-1
{'$oid': '957f0a4ec833c5aea8f9ff07'},Sha Tin,F.M.B. Chun Lei Primary School,循理會白普理基金循理小學,Aided,Primary,"Sun Chui Estate, Shatin, N.T.",26057755,info@clam.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=292&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D13%26sort_id%3D-1
{'$oid': '2a49d31bb39de91e1a1d746d'},Sha Tin,Free Methodist Mei Lam Primary School,循理會美林小學,Aided,Primary,"Mei Shing Court, Tai Wai, Shatin, N.T.",26052868,fmml@netvigator.com,Hong Kong,sch_detail.php?lang_id=1&sch_id=293&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D13%26sort_id%3D-1
{'$oid': '93c9a92eff95c43ae9374ae3'},Sha Tin,G.C.C.I.T.K.D. Cheong Wong Wai Primary School,東莞工商總會張煌偉小學,Aided,Primary,"Sun Chui Estate, Shatin, N.T.",25163000,cwwps@cwwps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=317&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D13%26sort_id%3D-1
{'$oid': '7b269f14014f982e14615e06'},Sha Tin,Immaculate Heart of Mary School,聖母無玷聖心學校,Aided,Primary,"No.1 Mei Tin Road, Shatin, N.T.",26912171,info@ihms.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=318&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D13%26sort_id%3D-1
{'$oid': '603cc1c22128c1243c5a8f5c'},Sha Tin,Kowloon City Baptist Church Hay Nien (Yan Ping) Primary School,九龍城浸信會禧年（恩平）小學,Aided,Primary,"Sun Chui Estate, Shatin, N.T.",26053811,enquiry@hnyp.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=319&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D13%26sort_id%3D-1
{'$oid': 'bc95c525f99f90a8161ede8b'},Sha Tin,P.L.K. Dr. Jimmy Wong Chi-Ho (Tin Sum Valley) Primary School,保良局王賜豪（田心谷）小學,Aided,Primary,"Estate Primary School, Lung Hang Estate, Shatin Area 2A, New Territories",26062363,school@plkwch.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=288&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D13%26sort_id%3D-1
{'$oid': '431a43a6283dbd2bf5a2b30b'},Sha Tin,Shatin Government Primary School,沙田官立小學,Gov't,Primary,"Sun Tin Wai Estate, Shatin, N.T.",26053304,stgps@edb.gov.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=294&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D13%26sort_id%3D-1
{'$oid': 'f90582416d975e46a220120e'},Sha Tin,TWGHs Sin Chu Wan Primary School,東華三院冼次雲小學,Aided,Primary,"Annex Block, 38 Chik Fuk Street, Tai Wai, Shatin, N.T.",26949272,scwps@tungwah.org.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=295&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D13%26sort_id%3D-1
{'$oid': '1b72433332b13ba8423f2798'},Sha Tin,Christian Alliance Toi Shan H. C. Chan Primary School,香港九龍塘基督教中華宣道會台山陳元喜小學,Aided,Primary,"Chung On Estate, Ma On Shan, Shatin, N.T.",26339277,mail@catshcc.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=303&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D13%26sort_id%3D-1
{'$oid': 'c663362e020ca4999b2addf2'},Sha Tin,ELCHK Ma On Shan Lutheran Primary School,基督教香港信義會馬鞍山信義學校,Aided,Primary,"Heng On Estate, Ma On Shan, Shatin, N.T.",26429118,info@mluthps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=298&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D13%26sort_id%3D-1
{'$oid': 'ba292229fdf39d3822f93e11'},Sha Tin,H.K.T.A. Shun Yeung Primary School,香港道教聯合會純陽小學,Aided,Primary,"30 On Chun Street, Ma On Shan, Shatin, N.T.",26422355,syps@syps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=296&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D13%26sort_id%3D-1
