_id,District,Name (English),Name (Chinese),School Type,Level,Address,Phone,Email,Country,Link
{'$oid': '86263e9de4f0a0d61444ff9b'},Tuen Mun,YPI & CA Lee Lim Ming College,恩平工商會李琳明中學,Aided,Secondary,Estate Secondary School No. 2 Shan King Estate Tuen Mun New Territories,24670652,school@ypicallmc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=81&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D3
{'$oid': 'ed61cf3128d76113970bbb43'},Southern,HKUGA College,港大同學會書院,DSS,Secondary,9 Nam Fung Road Wong Chuk Hang,28708815,info@hkugac.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=109&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D4
{'$oid': '7f48ca5b139ea4e8b4b5f60f'},Southern,St. Stephen's College,聖士提反書院,DSS,Secondary,22 Tung Tau Wan Road Stanley,28130360,sschk@ssc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=312&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D4
{'$oid': '266f5fae6fcb98d0b557b242'},Wan Chai,CCC Kung Lee College,中華基督教會公理書院,DSS,Secondary,17 Tai Hang Drive Causeway Bay HK,25775778,klc@cccklc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=438&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D5
{'$oid': '50921ca8f96feb4d40f3b7e2'},Wan Chai,Academy of Innovation (Confucius Hall),孔聖堂禮仁書院,DSS,Secondary,"77 Caroline Hill Road, Causeway Bay",25763415,enquiry@aich.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=174&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D5
{'$oid': 'f34ce3cd9ed905873bfe030f'},Wan Chai,St. Paul's Convent School,聖保祿學校,DSS,Secondary,140 Leighton Road Causeway Bay,25761692,spcsmail@spcs.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=273&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D5
{'$oid': '81f441eddfcee956e4947e96'},Kowloon City,Bishop Hall Jubilee School,何明華會督銀禧中學,Aided,Secondary,2C Oxford Road Kowloon Tong,23363034,mail@bhjs.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=123&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '6fc8b66cd54d7bd856f13136'},Kowloon City,Carmel Secondary School,迦密中學,Aided,Secondary,55 Chung Hau Street Homantin,27149385,info@carmelss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=148&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'c5fdf558cf2190420eb50f1a'},Kowloon City,CCC Kei To Secondary School,中華基督教會基道中學,Aided,Secondary,28 Sung On Street Tokwawan,26271028,enquiry@ccckeito.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=441&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '2853f60b779aa2d9405f868e'},Kowloon City,Chan Sui Ki (La Salle) College,陳瑞祺（喇沙）書院,Aided,Secondary,4 Sheung Wo Street Ho Man Tin Kowloon,27118175,info@csklsc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=41&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '418043b80351eb6b5d415501'},Kowloon City,Cognitio College (Kowloon),文理書院（九龍）,Aided,Secondary,"6 Muk Hung Street, Kowloon City",23231741,cckmail@cckln.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=350&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'ae22e1efbf6ecd049a2826a6'},Kowloon City,Diocesan Boys' School,拔萃男書院,DSS,Secondary,131 Argyle Street Kowloon,27115191,dbsadmin@dbs.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=2&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '6a7294464fa9f961f23c2015'},Kowloon City,Heep Yunn School,協恩中學,DSS,Secondary,1 Farm Road Kowloon City,27110862,hys-mail@hys.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=399&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'efa270b1ce9376b92ecf247c'},Kowloon City,HKICC Lee Shau Kee School of Creativity,香港兆基創意書院 (李兆基基金會贊助、香港當代文化中心主辦),DSS,Secondary,"135 Junction Road, Kowloon",21809595,info@creativehk.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=387&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '6618af411d265c98b358f0d6'},Kowloon City,Hoi Ping Chamber of Commerce Secondary School,旅港開平商會中學,Aided,Secondary,22 Shek Ku Street Ho Man Tin,27123107,school@hpccss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=205&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '774d88e6ed85c4b95ebc58dd'},Kowloon City,Holy Family Canossian College,嘉諾撒聖家書院,Aided,Secondary,"33, Inverness Road, Kowloon",23379123,office@hfcc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=152&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'd49b1b7b1772c3eb9d4e859c'},Kowloon City,Homantin Government Secondary School,何文田官立中學,Gov't,Secondary,8 Perth Street Homantin,27112680,mail@hmtgss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=124&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '35b0df604206aeb56dbcce31'},Kowloon City,Jockey Club Government Secondary School,賽馬會官立中學,Gov't,Secondary,2B Oxford Road Kowloon Tong,23366761,jcgss@edb.gov.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=257&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'b292ab1c83539574d0885656'},Kowloon City,Kowloon Tong School (Secondary Section),九龍塘學校（中學部）,Aided,Secondary,10 Surrey Lane Kowloon Tong,23370680,hostmaster@ktsss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=166&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '8cbf8b85ff36b334d588f77f'},Kowloon City,Kowloon True Light School,九龍真光中學,Aided,Secondary,"1 True Light Lane, Suffolk Road, Kowloon",36550000,mail@ktls.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=167&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '493276e4418b36c34361e032'},Kowloon City,La Salle College,喇沙書院,Aided,Secondary,18 La Salle Road,23387171,info@lasalle.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=177&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '553599fe7605bba38dd7797f'},Kowloon City,Maryknoll Convent School (Secondary Section),瑪利諾修院學校（中學部）,Aided,Secondary,"5 Ho Tung Road Kowloon Tong, Kowloon, Hong Kong",23362378,info@mcs.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=213&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '26509c02b37a2f5a86ad8315'},Kowloon City,Munsang College,民生書院,Aided,Secondary,8 Dumbarton Road Kowloon City,36553300,info@munsang.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=219&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'b3e7bbfb46e9313b90badff8'},Kowloon City,New Asia Middle School,新亞中學,Aided,Secondary,6 Farm Road To Kwa Wan,27112206,info@nams.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=408&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '5e6baaa8af2037714755144d'},Kowloon City,Notre Dame College,獻主會聖母院書院,Aided,Secondary,51 Shing Tak Street Ma Tau Wai,27115291,ndc1967@ndc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=308&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'ad7b0a6df5e95e0b20eeb850'},Kowloon City,Pentecostal School,五旬節中學,Aided,Secondary,14 Perth Street Homantin,27132772,pentecostalschool@gmail.com,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=354&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'ba9fd1474640feadd8f41ac6'},Kowloon City,Po Leung Kuk Ngan Po Ling College,保良局顏寶鈴書院,DSS,Secondary,"26 Sung On Street, To Kwa Wan, Kowloon",24623932,info@home.npl.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=18&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'eab4d265839bd43f3df00605'},Kowloon City,Pooi To Middle School,香港培道中學,Aided,Secondary,"2 Inverness Road, Kowloon City, Kowloon",23361706,ptm-info@pooito.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=378&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '08f23111a4f36b08944032d4'},Kowloon City,Pui Ching Middle School,香港培正中學,Aided,Secondary,20 Pui Ching Road Kowloon City,27119222,fax@puiching.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=379&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '5fbf3ca70a6e1230f93bab1b'},Kowloon City,Rhenish Church Pang Hok Ko Memorial College,禮賢會彭學高紀念中學,Aided,Secondary,30 Hereford Road Kowloon Tong,23370283,school@rcphkmc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=188&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'db927e08bca88eede48f6eb0'},Kowloon City,Scientia Secondary School,創知中學,DSS,Secondary,"14 Princess Margaret Road, Homantin, Kowloon",27144115,info@scientia.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=179&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'f5ec3b8eb7163392aa02cddb'},Kowloon City,SKH Holy Carpenter Secondary School,聖公會聖匠中學,Aided,Secondary,"10 Tai Wan Road, Hung Hom, Kowloon",23642730,mail@hcs.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=299&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'd4171bd7fe21ef76a301fe4c'},Kowloon City,S.K.H. Holy Trinity Church Secondary School,聖公會聖三一堂中學,Aided,Secondary,"2 Hau Man Street, Oi Man Estate, Homantin, Kowloon",27144137,office@skhhtcss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=294&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '87f0a62e032bb6ee48aa9714'},Kowloon City,SKH Tsoi Kung Po Secondary School,聖公會蔡功譜中學,Aided,Secondary,101 Chung Hau Street Ho Man Tin,27600463,info@tkp.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=281&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '860be0ded08fb41ff37de397'},Kowloon City,St. Teresa Secondary School,德蘭中學,Aided,Secondary,21 Sheung Shing Street,27115202,stss@stteresa.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=49&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '490e49566115576b964bea03'},Kowloon City,STFA Seaward Woo College,順德聯誼總會胡兆熾中學,Aided,Secondary,22 Perth Street Homantin,27621183,office@stfaswc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=322&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'd5f4c9edb1cdd3eb5658880e'},Kowloon City,Tang King Po School,鄧鏡波學校,Aided,Secondary,16 Tin Kwong Road,27125171,info@tangkingpo.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=54&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '48465b138bf1f5fff860f0ed'},Kowloon City,The Y.W.C.A. Hioe Tjo Yoeng College,基督教女青年會丘佐榮中學,Aided,Secondary,6 Sheung Wo Street Ho Man Tin,27117159,info@htyc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=134&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '0d457ffa9725f15be701d5db'},Kowloon City,TWGHs Wong Fut Nam College,東華三院黃笏南中學,Aided,Secondary,"1C OXFORD ROAD, KOWLOON TONG, KOWLOON",23369151,wfnss@tungwah.org.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=65&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '96118a3f8db10fdca4e70466'},Kowloon City,Wa Ying College,華英中學,Aided,Secondary,"8 Sheung Wo Street, Homantin, Kowloon.",27607772,info@waying.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=126&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'f5f45312687ebeda9355e728'},Kowloon City,Yu Chun Keung Memorial College,余振強紀念中學,Aided,Secondary,"27 Man Fuk Road, Waterloo Hill, Homantin, Kowloon",27144161,info@yckmc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=422&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'e7836216fc7264b750fd0c91'},Wong Tai Sin,CCC Heep Woh College,中華基督教會協和書院,Aided,Secondary,171 Po Kong Village Road Tsz Wan Shan,23234265,info@ccchwc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=452&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'e02f6bf3763478bd2663dee7'},Wong Tai Sin,CCC Kei Heep Secondary School,中華基督教會基協中學,Aided,Secondary,161 Tung Tau Tsuen Road Wong Tai Sin,23204557,email@keiheep.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=443&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'aa0d4aada54766c2baea08b1'},Wong Tai Sin,CCC Rotary Secondary School,中華基督教會扶輪中學,Aided,Secondary,"157 Lung Cheung Road, Wang Tau Hom, Kowloon",23381971,info@rotary.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=437&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'f0253c6e8e8737a1c5241a1d'},Wong Tai Sin,Chi Lin Buddhist Secondary School,佛教志蓮中學,Aided,Secondary,9 Chi Lin Drive Diamond Hill Kowloon,23218511,admin@clbss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=105&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'b73467b8bf2011c6af37a025'},Wong Tai Sin,Choi Hung Estate Catholic Secondary School,彩虹邨天主教英文中學,Aided,Secondary,"1 Tse Wai Avenue, Choi Hung Estate, Kowloon",23203594,enquiry@choihung.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=35&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '3182d32b03df68fb1dc54514'},Yau Tsim Mong,ELCHK Lutheran Secondary School,基督教香港信義會信義中學,Aided,Secondary,52 Waterloo Road,27802291,contact@lss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=138&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '1a7326fcf5dcaa84a4bb0ae9'},Kwun Tong,FDBWA Szeto Ho Secondary School,五邑司徒浩中學,Aided,Secondary,7 Kai Tin Road Lam Tin,23405916,office@szetoho.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=355&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '1357183d5b3a01f78390e04d'},Sha Tin,GCC&ITKD Lau Pak Lok Secondary School,東莞工商總會劉百樂中學,Aided,Secondary,1 Chik Tai Lane Tai Wai Shatin,26951158,info@lplss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=79&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'e5f1f7779dac0f2b69e665c4'},Yau Tsim Mong,HK & KLN Chiu Chow Public Assn. Sec. School,港九潮州公會中學,Aided,Secondary,150 Sai Yee Street Mong Kok Kowloon,23964187,go@ccpass.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=112&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'b184f7f158ef74b4e39134a9'},Kwun Tong,HKWMA Chu Shek Lun Secondary School,香港布廠商會朱石麟中學,Aided,Secondary,"11 KAI LOK STREET, KOWLOON BAY, KOWLOON",27968323,general@chusheklun.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=360&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'cfb7fcd8121b99381613b598'},Wong Tai Sin,Ho Lap College (Sponsored by the Sik Sik Yuen),可立中學（嗇色園主辦）,Aided,Secondary,15 Tseuk Luk Street Kowloon,23222229,hlc-mail@holap.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=172&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '01ec7965c11c739a9dcd6320'},Sham Shui Po,Kowloon Technical School,九龍工業學校,Gov't,Secondary,332-334 Cheung Sha Wan Road Sham Shui Po,23860737,mail@kts.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=164&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '9009763c888d7967b3104e15'},Yau Tsim Mong,Lai Chack Middle School,麗澤中學,Aided,Secondary,"180 Canton Road, Tsim Sha Tsui",27213086,info@lcms.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=190&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '40b867f73240f20d0503edbf'},Wong Tai Sin,Lee Kau Yan Memorial School,李求恩紀念中學,Aided,Secondary,596 Prince Edward Road East KLN,22596000,general@gs.lkyms.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=187&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'b707e6ca6007084ee9a1b037'},Wong Tai Sin,Lok Sin Tong Wong Chung Ming Secondary School,樂善堂王仲銘中學,Aided,Secondary,161 Lok Sin Road,23820002,contact@lstwcm.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=184&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'e6dfa0e7ea83111242cf620a'},Wong Tai Sin,Lok Sin Tong Yu Kan Hing Secondary School,樂善堂余近卿中學,Aided,Secondary,3 Fu Yue Street Wang Tau Hom,23362657,info@ykh.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=186&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '4639e51b93fa42e81e78ef15'},Yau Tsim Mong,Lung Kong WFSL Lau Wong Fat Secondary School,世界龍岡學校劉皇發中學,Aided,Secondary,66 Sycamore Street Tai Kok Tsui Kowloon,23944186,contact@lwfss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=320&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '97ab989b1a2c2244f89cd25a'},Yau Tsim Mong,Methodist College,循道中學,Aided,Secondary,"50 Gascoigne Road, Kowloon",23843543,admin@mckln.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=412&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'bb7c6b17cd7f7f888e0940f1'},Kwun Tong,Mu Kuang English School,慕光英文書院,DSS,Secondary,55 Kung Lok Road Kwun Tong,23412932,info@mukuang.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=230&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '5404451741430f7d2ee0db71'},Sham Shui Po,Nam Wah Catholic Secondary School,天主教南華中學,Aided,Secondary,5 Wing Ming Street Shamshuipo,27411174,info@nwcss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=339&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
